mass_feature,FinalBMIS,Orig_RSD,FinalRSD,replicate_name,runDate,type,samp_id,replicate,area,date,QC_area,fraction,adjusted_area
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Poo_RC104_HomFate_Full1_posDDA,240926,Poo,RC104,HomFate,834174720,240926,834174720,HILICPos,834174720
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Poo_RC104_HomFate_Full2_posDDA,240926,Poo,RC104,HomFate,742682048,240926,742682048,HILICPos,742682048
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Poo_RC104_HomFate_Full3_posDDA,240926,Poo,RC104,HomFate,830397120,240926,830397120,HILICPos,830397120
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Poo_RC104_HomFate_Full4_posDDA,240926,Poo,RC104,HomFate,807421440,240926,807421440,HILICPos,807421440
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Poo_RC104_HomFate_Full5_posDDA,240926,Poo,RC104,HomFate,833632000,240926,833632000,HILICPos,833632000
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_Con_A_posDDA,240926,Smp,RC104,HomFate,828414464,240926,828414464,HILICPos,828414464
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_Con_B_posDDA,240926,Smp,RC104,HomFate,295846144,240926,295846144,HILICPos,295846144
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_Con_C_posDDA,240926,Smp,RC104,HomFate,406546592,240926,406546592,HILICPos,406546592
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T0_A_posDDA,240926,Smp,RC104,HomFate,411181888,240926,411181888,HILICPos,411181888
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T0_B_posDDA,240926,Smp,RC104,HomFate,968990144,240926,968990144,HILICPos,968990144
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T0_C_posDDA,240926,Smp,RC104,HomFate,243125216,240926,243125216,HILICPos,243125216
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T6_A_posDDA,240926,Smp,RC104,HomFate,269796992,240926,269796992,HILICPos,269796992
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T6_B_posDDA,240926,Smp,RC104,HomFate,48041616,240926,48041616,HILICPos,48041616
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T6_C_posDDA,240926,Smp,RC104,HomFate,99898000,240926,99898000,HILICPos,99898000
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T12_A_posDDA,240926,Smp,RC104,HomFate,342686688,240926,342686688,HILICPos,342686688
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T12_B_posDDA,240926,Smp,RC104,HomFate,152346928,240926,152346928,HILICPos,152346928
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T12_C_posDDA,240926,Smp,RC104,HomFate,565503040,240926,565503040,HILICPos,565503040
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T24_A_posDDA,240926,Smp,RC104,HomFate,804003968,240926,804003968,HILICPos,804003968
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T24_B_posDDA,240926,Smp,RC104,HomFate,270455936,240926,270455936,HILICPos,270455936
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T24_C_posDDA,240926,Smp,RC104,HomFate,1884706048,240926,1884706048,HILICPos,1884706048
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T48_A_posDDA,240926,Smp,RC104,HomFate,1062670464,240926,1062670464,HILICPos,1062670464
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T48_B_posDDA,240926,Smp,RC104,HomFate,1443562496,240926,1443562496,HILICPos,1443562496
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T48_C_posDDA,240926,Smp,RC104,HomFate,2628069120,240926,2628069120,HILICPos,2628069120
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T96_A_posDDA,240926,Smp,RC104,HomFate,2697674752,240926,2697674752,HILICPos,2697674752
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T96_B_posDDA,240926,Smp,RC104,HomFate,2232317952,240926,2232317952,HILICPos,2232317952
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate_T96_C_posDDA,240926,Smp,RC104,HomFate,5164254208,240926,5164254208,HILICPos,5164254208
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate2_T12_L_A_posDDA,240926,Smp,RC104,HomFate2,288346592,240926,288346592,HILICPos,288346592
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate2_T12_L_B_posDDA,240926,Smp,RC104,HomFate2,355590816,240926,355590816,HILICPos,355590816
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate2_T12_L_C_posDDA,240926,Smp,RC104,HomFate2,243383712,240926,243383712,HILICPos,243383712
Adenine,Inj_vol,0.04821858168830033,0.04821858168830033,240926_Smp_RC104_HomFate2_T12_UL_A_posDDA,240926,Smp,RC104,HomFate2,156286944,240926,156286944,HILICPos,156286944
